timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8
855,-1.0,-0.004580997691834732,-1.1737346461966878,-1.0,0.9949174078780176,0.0,-1.0,-0.8928571428571428,0.7311995176149026,-0.07028701534688975,0.8823905286359432,0.8856894301870373,-0.9173166926677068,0.0,-0.11675210170186578,0.47372006051773496,-0.9748122472559214,-0.7430402038292927,-1.0,0.0,0.999425925925926,0.0,0.6089871929322781,1.029615918556224,-1.0,-0.9990963800986752,-1.0
856,-1.0,-0.005322907343725758,-1.1683235677255004,-1.0,0.991811379359028,0.0,-1.0,-0.17857142857142838,1.0000461465337065,0.5215206778028321,0.8824084777036691,0.8842975206611561,-0.9157566302652106,0.0,-0.11511174902604049,0.4745060026334613,-0.9733487386866936,-0.7416163962681255,-1.0,0.0,0.9995185185185186,0.0,0.626847173229097,1.0286904211013421,-1.0,-0.9990963800986752,-1.0
857,-1.0,-0.00615902774506405,-1.1628702976093117,-1.0,0.9935055767330221,0.0,-1.0,-0.9285714285714284,1.0000461465337065,0.33779035400748647,0.8824336063984826,0.885515441496302,-0.9157566302652106,0.0,-0.11347139635021519,0.4752919447482782,-0.9728095513190834,-0.7399677769867736,-1.0,0.0,0.9995740740740742,0.0,0.55172085041472,1.0277649236464599,-1.0,-0.9990963800986752,-1.0
858,-1.0,-0.007030477177444094,-1.1574275754043808,-1.0,0.9937879429620216,0.0,-1.0,-0.9285714285714284,1.0000461465337065,0.13036648641548076,0.8822361666535048,0.885515441496302,-0.9157566302652106,0.0,-0.1118310436743899,0.47607788686400454,-0.9722703639514731,-0.7389186556259131,-1.0,0.0,0.9993703703703705,0.0,0.8739631995423776,1.026839426191578,-1.0,-0.9990963800986752,-1.0
859,-1.0,-0.007866597578781498,-1.1574275754043808,-1.0,0.9935055767330221,0.0,-1.0,-0.857142857142857,1.0000461465337065,0.011148937101827405,0.8795868842572332,0.8869073510221828,-0.906396255850234,0.0,-0.1101906909985646,0.4768638289797309,-0.9662622761409589,-0.7369702873843154,-1.0,0.0,0.9995740740740742,0.0,0.9025010328280414,1.0259139287366958,-1.0,-0.9990963800986752,-0.9130434782608696
860,-1.0,-0.007866597578781498,-1.15198485319944,-1.0,0.9915290131300294,0.0,-1.0,-0.9285714285714284,1.0000461465337065,0.14272500383124775,0.8663117537675082,0.8856894301870373,-0.9048361934477379,0.0,-0.1085503383227393,0.47764977109454776,-0.9617947236664741,-0.7319494923001986,-1.0,0.0,0.9995925925925927,0.0,0.9005307147170045,1.024988431281814,-1.0,-0.9990963800986752,-0.9130434782608696
861,-1.0,-0.008796928729566389,-1.1465421309945087,-1.0,0.9923761118170269,0.0,-1.0,0.17857142857142883,1.0000461465337065,0.44294174310922285,0.26940832693150085,0.8860374075685074,-0.9001560062402496,0.0,-0.10690998564691401,0.4784357132102741,-0.9612555362988638,-0.7307504964592151,-1.0,0.0,0.9995925925925927,0.0,0.8855308736136266,1.0240629338269323,-1.0,-0.9990963800986752,-0.9130434782608696
862,-1.0,-0.009691930849307973,-1.1411310525233214,-1.0,0.9940703091910201,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5215206778028321,-0.529989302355635,0.8858634188777721,-0.8939157566302652,0.0,-0.10526963297108871,0.479221655325091,-0.9580204120932024,-0.7298512495784779,-1.0,0.0,0.999462962962963,0.0,0.8151714494549843,1.021286441462286,-1.0,-0.9990963800986752,-0.9130434782608696
863,-1.0,-0.010528051250645376,-1.1411310525233214,-1.0,0.9935055767330221,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.19683867154147383,-0.6255752676205989,0.8856894301870373,-0.8814352574102964,0.0,-0.10362928029526342,0.48000759744081734,-0.9574812247255922,-0.7286522537374949,-1.0,0.0,0.999425925925926,0.0,0.8748530206247811,1.0203609440074042,-1.0,-0.9990963800986752,-0.9130434782608696
864,-1.0,-0.010528051250645376,-1.1303405393147004,-1.0,0.9954821403360157,0.0,-1.0,0.2857142857142856,1.0000461465337065,-0.07028701534688975,-0.8152143477667783,0.8862113962592422,-0.875195007800312,0.0,-0.10198892761943812,0.4807935395565437,-0.9552474484883497,-0.728352504777249,-1.0,0.0,0.9993333333333334,0.0,0.8774589252232493,1.019435446552522,-1.0,-0.9990963800986752,-0.8260869565217391
865,-1.0,-0.012530029676383947,-1.1248978171097597,-1.0,0.9920937455880274,0.0,-1.0,1.0,1.0000461465337065,0.49611401799592736,-0.8161548789155904,0.8886472379295336,-0.8673946957878316,0.0,-0.10034857494361282,0.48157948167136055,-0.9547082611207395,-0.727678069616696,-1.0,0.0,0.9995555555555556,0.0,0.8780309530619375,1.019435446552522,-1.0,-0.9990963800986752,-1.0
866,-1.0,-0.013531018889252788,-1.1194761907273247,-1.0,0.9923761118170269,0.0,-1.0,0.9642857142857144,1.0000461465337065,0.5215206778028321,-0.815688203154728,0.8886472379295336,-0.8549141965678627,0.0,-0.09870822226778753,0.4823654237870869,-0.9202772963604853,-0.7229570234928246,-1.0,0.0,0.9995370370370371,0.0,0.8724377919725422,-1.0,-1.0,-0.9990963800986752,-1.0
867,-1.0,-0.014496679071080099,-1.114117851812396,-1.0,0.9949174078780176,0.0,-1.0,-0.1428571428571428,1.0000461465337065,0.21722092081354205,-0.8141409935167976,0.8881252718573283,-0.8517940717628705,0.0,-0.09706786959196223,0.4831513659019038,-0.8578085884844984,-0.7225823372925175,-1.0,0.0,0.9993333333333334,0.0,0.9508691645215619,-1.0,-1.0,-0.9990963800986752,-1.0
868,-1.0,-0.015474115596587179,-1.1086962254299513,-1.0,0.9946350416490191,-1.0,-1.0,-0.07142857142857117,1.0000461465337065,0.04399369485736915,-0.8140979157542545,0.8891692040017389,-0.9984399375975039,0.0,-0.09542751691613693,0.48393730801763013,-0.785942615058733,-0.7216081531717187,-1.0,0.0,0.9994444444444445,0.0,0.9398099596402574,1.0185099490976401,-1.0,-0.9990963800986752,-0.9565217391304348
869,-1.0,-0.016628197277307688,-1.1032640511362684,-1.0,0.9920937455880274,0.0,-1.0,-0.3928571428571428,1.0000461465337065,0.011181776386361753,-0.8141230444490717,0.8888212266202689,-0.9921996879875195,0.0,-0.09378716424031164,0.4847232501333565,-0.7111496244945119,-0.7160627974071714,-1.0,0.0,0.9994074074074074,0.0,0.9188356055550256,1.016658954187876,-1.0,-0.9990963800986752,-1.0
870,-1.0,-0.017711620895942026,-1.1032640511362684,-1.0,0.9909642806720314,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.14273595025942587,-0.8144784359900348,0.8886472379295336,-0.9890795631825273,0.0,-0.09214681156448634,0.48550919224817335,-0.6364336606970923,-0.7155382367267413,-1.0,0.0,0.9994074074074074,0.0,0.9179457844726217,1.0157334567329939,-1.0,-0.9990963800986752,-1.0
871,-1.0,-0.017711620895942026,-1.097842424753833,-1.0,0.9935055767330221,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.29636359655844013,-0.42600676320871866,0.8882992605480635,-0.984399375975039,0.0,-0.09050645888866105,0.4862951343638997,-0.5655690352397458,-0.7143392408857578,-1.0,0.0,0.9995185185185186,0.0,0.9021196809355827,1.0157334567329939,-1.0,-0.9990963800986752,-0.9565217391304348
872,-1.0,-0.018724386452491526,-1.0924946337501527,-1.0,0.9940703091910201,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5215206778028321,0.8823689897546736,0.8896911700739443,-0.9734789391575663,0.0,-0.08886610621283575,0.48708107647871657,-0.49924898902368575,-0.7141893664056354,-1.0,0.0,0.9995555555555556,0.0,0.9013569771506655,1.0157334567329939,-1.0,-0.9990963800986752,-1.0
873,-1.0,-0.019866691789531155,-1.0870730073677173,-1.0,0.9929408442750249,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.4366803861899854,0.8823653999411258,0.8893431926924742,-0.9609984399375975,0.0,-0.08722575353701045,0.4878670185944429,-0.43878297708453695,-0.7136648057252049,-1.0,0.0,0.999425925925926,0.0,0.9037722058029042,1.0138824618232303,-1.0,-0.9990963800986752,-1.0
874,-1.0,-0.02112676056337892,-1.0870730073677173,-1.0,0.9943526754200196,0.0,-1.0,-0.7142857142857142,1.0000461465337065,-0.07028701534688975,0.8823653999411258,0.8888212266202689,-0.9594383775351014,0.0,-0.08558540086118516,0.4886529607101693,-0.37716156364336617,-0.7129903705646519,-1.0,0.0,0.999425925925926,0.0,0.9003400387707751,-1.0,-1.0,-0.9990963800986752,-0.9565217391304348
875,-1.0,-0.02112676056337892,-1.0763035899815923,-1.0,0.9943526754200196,0.0,-1.0,0.9642857142857144,1.0000461465337065,0.3181360422094305,0.8823653999411258,0.8895171813832099,-1.0,0.0,-0.08394504818535986,0.48943890282498614,-0.31769689967263626,-0.6991269811532841,-1.0,0.0,0.9995,0.0,0.9035815298566748,-1.0,-1.0,-0.9990963800986752,-1.0
876,-1.0,-0.023399594893774855,-1.0709557989779022,-1.0,0.991811379359028,0.0,-1.0,0.9642857142857144,1.0000461465337065,0.5215206778028321,0.8823653999411258,0.8896911700739443,-0.9906396255850234,0.0,-0.08230469550953456,0.4902248449407125,-0.2459079530136723,-0.6918580688673237,-1.0,0.0,0.9994444444444445,0.0,0.902310356881812,1.011105969458584,-1.0,-0.9990963800986752,-1.0
877,-1.0,-0.02467144001130328,-1.0655447205067148,-1.0,0.9943526754200196,0.0,-1.0,0.5714285714285716,1.0000461465337065,0.2502900803467776,0.8823653999411258,0.8900391474554143,-0.9875195007800313,0.0,-0.08066434283370927,0.49101078705552936,-0.1900635470826113,-0.6794184870171232,-1.0,0.0,0.9996481481481482,0.0,0.9028823847205004,1.011105969458584,-1.0,-0.9990963800986752,-1.0
878,-1.0,-0.025931508785149937,-1.0602180253255304,-1.0,0.9932232105040244,0.0,-1.0,0.9285714285714288,1.0000461465337065,0.0692087921711162,0.8823653999411258,0.8895171813832099,-0.984399375975039,0.0,-0.07902399015788397,0.4917967291712557,-0.15470826112073954,-0.670875641650118,-1.0,0.0,0.999425925925926,0.0,0.9064416690501156,1.011105969458584,-1.0,-0.9990963800986752,-0.9565217391304348
879,-1.0,-0.027215130246359243,-0.7487382061167314,-1.0,0.9943526754200196,0.0,-1.0,-0.9642857142857142,1.0000461465337065,0.011192722814549194,0.8823653999411258,0.8888212266202689,-0.9812792511700468,0.0,-0.07738363748205868,0.4925826712869821,-0.15070286924706344,-0.6613586121623141,-1.0,0.0,0.999425925925926,0.0,0.9019290049893537,-1.0,-1.0,-0.9990963800986752,-1.0
880,-1.0,1.0,-0.7487382061167314,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.14273595025942587,0.8823653999411258,0.8893431926924742,-0.968798751950078,0.0,-0.07574328480623338,0.49336861340179894,-0.14615829000577707,-0.652815766795309,-1.0,0.0,0.9994444444444445,0.0,0.9059331998601707,-1.0,-1.0,-0.9990963800986752,-1.0
881,-1.0,1.0,-0.7487382061167314,-1.0,0.9932232105040244,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5215808831578248,0.8823653999411258,0.8896911700739443,-0.9656786271450858,0.0,-0.07410293213040808,0.4941545555175253,-0.14384748700173322,-0.643823297987935,-1.0,0.0,0.9997592592592593,0.0,0.9036450885054179,1.00925497454882,-1.0,-0.9990963800986752,-1.0
882,-1.0,1.0,-0.7487382061167314,-1.0,0.9920937455880274,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5215206778028321,0.8823653999411258,0.8893431926924742,-1.0,0.0,-0.07246257945458279,0.49494049763234216,-0.1422299248989024,-0.607928359998501,-1.0,0.0,0.999462962962963,0.0,0.9093653668922994,1.00925497454882,-1.0,-0.9990963800986752,-1.0
883,-1.0,1.0,-0.7487382061167314,-1.0,0.9915290131300294,-1.0,-1.0,0.9642857142857144,1.0000461465337065,0.5219913742145936,0.8823653999411258,0.8900391474554143,-0.9890795631825273,0.0,-0.07082222677875749,0.4957264397480685,-0.14007317542846143,-0.5635655138821236,-1.0,0.0,0.9994074074074074,0.0,0.9116534782470518,1.00925497454882,-1.0,-0.9990963800986752,-1.0
884,-1.0,1.0,-0.7487382061167314,-1.0,0.9935055767330221,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5154235173063021,0.8823653999411258,0.8891692040017389,-0.9469578783151326,0.0,-0.0691818741029322,0.49651238186379487,-0.138994800693241,-0.5502266851511859,-1.0,0.0,0.9995185185185186,0.0,0.9106365398671618,1.00925497454882,-1.0,-0.9990963800986752,-1.0
885,-1.0,1.0,-0.7487382061167314,-1.0,0.9926584780460255,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5213893206646663,0.8823653999411258,0.8889952153110041,-0.9422776911076443,0.0,-0.0675415214271069,0.49729832397861173,-0.1369921047564029,-0.5326913709768069,-1.0,0.0,0.9993703703703705,0.0,0.9119077128420245,1.0083294770939382,-1.0,-0.9990963800986752,-1.0
886,-1.0,1.0,-0.7487382061167314,-1.0,0.9935055767330221,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.5215206778028321,0.8823653999411258,0.8896911700739443,-0.9407176287051482,0.0,-0.0659011687512816,0.4980842660943381,-0.13306373964952833,-0.5254224586908465,-1.0,0.0,0.9995185185185186,0.0,0.9094924841897859,-1.0,-1.0,-0.9990963800986752,-1.0
887,-1.0,1.0,-0.7487382061167314,-1.0,0.9937879429620216,-1.0,-1.0,-0.7142857142857142,1.0000461465337065,0.33729229152527485,0.8823653999411258,0.8898651587646795,-0.9407176287051482,0.0,-0.0642608160754563,0.49887020820915495,-0.1319853649143078,-0.521525722207651,-1.0,0.0,0.9996296296296298,0.0,0.9093653668922994,-1.0,-1.0,-0.9990963800986752,-1.0
888,-1.0,1.0,-0.7487382061167314,-1.0,0.9935055767330221,-1.0,-1.0,-0.857142857142857,1.0000461465337065,0.0008592946121663836,0.8823653999411258,0.8902131361461496,-0.9407176287051482,0.0,-0.06262046339963101,0.4996561503248813,-0.1298286154438668,-0.5016673535913672,-1.0,0.0,0.9995740740740742,0.0,0.925000794483109,1.007403979639056,-1.0,-0.9990963800986752,-1.0
889,-1.0,1.0,-0.7487382061167314,-1.0,0.9949174078780176,-1.0,-1.0,-0.7499999999999998,1.0000461465337065,-0.2199027957177626,0.8823653999411258,0.8900391474554143,-0.9282371294851794,0.0,-0.060980110723805714,0.5004420924406077,-0.12574619680338928,-0.48533103525797117,-1.0,0.0,0.9996111111111112,0.0,0.928051609622779,1.0064784821841741,-1.0,-0.9990963800986752,-1.0
890,-1.0,1.0,-0.7487382061167314,-1.0,0.9915290131300294,-1.0,-1.0,-0.7142857142857142,1.0000461465337065,-0.2199027957177626,0.8823653999411258,0.8902131361461496,-0.9251170046801872,0.0,-0.059339758047980196,0.5012280345554245,-0.1235894473329483,-0.4736408258083853,-1.0,0.0,0.999425925925926,0.0,0.9242380906981913,1.00462748727441,-1.0,-0.9990963800986752,-0.9565217391304348
891,-1.0,1.0,-0.7487382061167314,-1.0,0.9923761118170269,-1.0,-1.0,-0.7857142857142856,1.0000461465337065,-0.2199027957177626,0.8823653999411258,0.8820356676815999,-0.9984399375975039,0.0,-0.0576994053721549,0.5020139766711509,-0.11935297515886778,-0.46277492599947534,-1.0,0.0,0.9995370370370371,0.0,0.9086662217561249,1.0037019898195279,-1.0,-0.9990963800986752,-1.0
892,-1.0,1.0,-0.7487382061167314,-1.0,0.9923761118170269,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,-0.6466274054775971,0.8823653999411258,0.8811657242279245,-0.9921996879875195,0.0,-0.0560590526963296,0.5027999187859677,-0.10155979202772969,-0.4602270598373859,-1.0,0.0,0.9996111111111112,0.0,0.8155528013474431,1.002776492364646,-1.0,-0.9990963800986752,-1.0
893,-1.0,1.0,-0.7487382061167314,-1.0,0.9946350416490191,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,-1.0018663660047786,0.8823653999411258,0.8802957807742491,-0.9906396255850234,0.0,-0.05441870002050431,0.5035858609016941,-0.08261120739456973,-0.4596275619168946,-1.0,0.0,0.9993888888888889,0.0,0.9084755458098954,1.075890791300324,-1.0,-0.9990963800986752,-1.0
894,-1.0,1.0,-1.0626124011792566,-1.0,0.991811379359028,-1.0,-1.0,-0.7499999999999998,1.0000461465337065,-0.2192897957396469,0.8823653999411258,0.8825576337538052,-0.9906396255850234,0.0,-0.05277834734467901,0.5043718030174205,-0.06720585403427703,-0.4585035033159728,-1.0,0.0,0.9995370370370371,0.0,0.9089204563510977,1.089773253123554,-1.0,-0.9990963800986752,-1.0
895,-1.0,-0.02789815817984609,-1.0572224185305652,-1.0,0.991811379359028,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,-0.2199027957177626,0.8823653999411258,0.8830795998260106,-0.9906396255850234,0.0,-0.051137994668853715,0.5051577451322373,-0.0483342961679184,-0.458053879875604,-1.0,0.0,0.9993888888888889,0.0,0.9031366193154731,1.098102730217492,-1.0,-0.9990963800986752,-1.0
896,-1.0,-0.029193555984736053,-1.0518640796156276,-1.0,0.9909642806720314,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,-0.2197659653655033,0.8823653999411258,0.8773379730317523,-0.9906396255850234,0.0,-0.04949764199302842,0.5059436872479637,-0.029924898902368602,-0.4507849675896436,-1.0,0.0,0.9994074074074074,0.0,0.8985603966059679,1.1166126793151319,-1.0,-0.9990963800986752,-0.9130434782608696
897,-1.0,-0.03046540110226359,-1.0465584802569485,-1.0,0.9943526754200196,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.11186154957636885,0.8366778429528365,0.8804697694649839,-0.9875195007800313,0.0,-0.04785728931720312,0.5067296293627805,-0.011669555170421786,-0.4474877290269399,-1.0,0.0,0.9993703703703705,0.0,0.7293037150030188,1.1295696436834801,-1.0,-0.9990963800986752,-0.9130434782608696
898,-1.0,-0.03186678600028081,-1.0411263059632558,-1.0,0.9940703091910201,-1.0,-1.0,0.9642857142857144,1.0000461465337065,0.5694715064474462,-0.8151748598177828,0.88238364506307,-0.984399375975039,0.0,-0.046216936641377826,0.5075155714785069,0.005122279992297196,-0.4406684401813479,-1.0,0.0,0.999425925925926,0.0,0.7290494804080463,1.132346136048126,-1.0,-0.9990963800986752,-1.0
899,-1.0,-0.033256394554616264,-1.035799610782071,-1.0,0.9946350416490191,-1.0,-1.0,0.9642857142857144,1.0000461465337065,1.0,-0.6884903398117515,0.8822096563723352,-0.9812792511700468,0.0,-0.04457658396555253,0.5083015135942333,0.022607356056229433,-0.4311514106935439,-1.0,0.0,0.9994814814814815,0.0,0.7285410112181012,1.1369736233225358,-1.0,-0.9990963800986752,-0.9130434782608696
900,-1.0,-0.03455179235950645,-1.0304834635121347,-1.0,0.9943526754200196,-1.0,-1.0,0.5714285714285716,1.0000461465337065,0.9999945267859099,-0.49829842837963134,0.8822096563723352,-0.9344773790951638,0.0,-0.042936231289727234,0.5090874557090501,0.03963027151935283,-0.4171381468020532,-1.0,0.0,0.9993888888888889,0.0,0.729367273651762,1.139750115687182,-1.0,-0.9990963800986752,-0.9130434782608696
901,-1.0,-0.03597672994488432,-1.0250618371296993,-1.0,0.9937879429620216,-1.0,-1.0,0.9642857142857144,1.0000461465337065,0.9999945267859099,-0.35416741454448986,0.8808177468464544,-0.921996879875195,0.0,-0.04129587861390194,0.5098733978247765,0.04979780473714612,-0.408745175915171,-1.0,0.0,0.9993888888888889,0.0,0.7289859217593032,1.142526608051828,-1.0,-0.9990963800986752,-1.0
902,-1.0,-0.03751943096707122,-1.019724594037267,-1.0,0.991811379359028,-1.0,-1.0,-0.9642857142857142,1.0000461465337065,0.9999945267859099,-0.46747628928153606,0.8670726402783813,-0.9188767550702028,0.0,-0.03965552593807664,0.5106593399395933,0.05480454457924111,-0.3900858031398702,-1.0,0.0,0.9995,0.0,0.7278418660819268,1.146228597871356,-1.0,-0.9990963800986752,-1.0
903,-1.0,-0.038944368552449316,-1.0144084467673302,-1.0,0.9935055767330221,-1.0,-1.0,-0.7857142857142856,1.0000461465337065,0.9999945267859099,-0.729995764020017,0.8672466289691165,-0.9984399375975039,0.0,-0.038015173262251345,0.5114452820553197,0.06204506065857873,-0.3374798606167335,-1.0,0.0,0.9994444444444445,0.0,0.7323545301426889,1.1712170291531698,-1.0,-0.9990963800986752,-0.7391304347826086
904,-1.0,-0.040498845918317095,-1.0144084467673302,-1.0,0.9940703091910201,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.8238586187833423,0.8642888212266198,-0.9890795631825273,0.0,-0.03637482058642605,0.512231224171046,0.06412478336221827,-0.33425755929409107,-1.0,0.0,0.9993888888888889,0.0,0.7296215082467344,1.186950485886164,-1.0,-0.9990963800986752,-0.6086956521739131
905,-1.0,-0.040498845918317095,-1.0090817515861366,-1.0,0.9943526754200196,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.8971805604416909,0.8649847759895604,-0.982839313572543,0.0,-0.03473446791060075,0.5130171662858629,0.07413826304640847,-0.3335081868934764,-1.0,0.0,0.999425925925926,0.0,0.7276511901356975,1.1915779731605738,-1.0,-0.9990963800986752,-0.9130434782608696
906,-1.0,-0.042017994253142454,-1.0036812210262065,-1.0,0.9920937455880274,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.9734282001392851,0.8646367986080898,-0.9750390015600624,0.0,-0.033094115234775456,0.5138031084015893,0.07629501251684956,-0.32721345872831487,-1.0,0.0,0.9995370370370371,0.0,0.7274605141894681,-1.0,-1.0,-0.9990963800986752,-0.9130434782608696
907,-1.0,-0.043584247962690004,-0.9983545258450125,-1.0,0.9946350416490191,-1.0,-1.0,-0.857142857142857,1.0000461465337065,0.9999945267859099,-1.0593073095783407,0.8649847759895604,-0.9703588143525741,0.0,-0.03145376255895016,0.5145890505164061,0.08615443866743688,-0.3222676008842593,-1.0,0.0,0.999462962962963,0.0,0.7282867766231287,-1.0,-1.0,-0.9990963800986752,-0.6521739130434783
908,-1.0,-0.045162278015919544,-0.993038378575076,-1.0,0.9937879429620216,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.5049754815734891,0.8639408438451497,-0.9641185647425897,0.0,-0.029813409883124864,0.5153749926321325,0.08730984016945875,-0.31559818651879024,-1.0,0.0,0.999462962962963,0.0,0.7312104744653126,1.1897269782508098,-1.0,-0.9990963800986752,-0.9130434782608696
909,-1.0,-0.04671675538178732,-0.9876905875713956,-1.0,0.9940703091910201,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.04285519410121985,0.8641148325358845,-0.9563182527301092,0.0,-0.028173057207299568,0.5161609347478588,0.09046793760831884,-0.3062310315111092,-1.0,0.0,0.9995,0.0,0.7284774525693581,1.188801480795928,-1.0,-0.9990963800986752,-0.9130434782608696
910,-1.0,-0.04840077252814323,-0.9823744403014592,-1.0,0.9963292390230132,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.30388848603203533,0.8635928664636796,-0.9407176287051482,0.0,-0.02653270453147427,0.5169468768626757,0.09216252647795109,-0.29274232830004854,-1.0,0.0,0.9995185185185186,0.0,0.8297899386659036,1.1878759833410457,-1.0,-0.9990963800986752,-1.0
911,-1.0,-0.05009656601818069,-0.9770793888540187,-1.0,0.9935055767330221,-1.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.566260778415169,0.8616789908655935,-0.9344773790951638,0.0,-0.024892351855648975,0.5177328189784021,0.0937800885807818,-0.27205965004308874,-1.0,0.0,0.9995740740740742,0.0,0.8289636762322429,1.186950485886164,-1.0,-0.9990963800986752,-0.9130434782608696
912,-1.0,-0.051792359508218144,-0.9717737894953299,-1.0,0.9937879429620216,-1.0,-1.0,-0.857142857142857,1.0000461465337065,0.9999945267859099,-0.7297552465124966,0.8627229230100038,-0.9313572542901716,0.0,-0.02325199917982368,0.5185187610932189,0.10186789909493532,-0.2549739593090785,-1.0,0.0,0.999425925925926,0.0,0.8306162010995641,1.1860249884312817,-1.0,-0.9990963800986752,-0.9130434782608696
913,-1.0,-0.05349992934193559,-0.9664576422253935,-1.0,0.9909642806720314,0.0,-1.0,-0.7142857142857142,1.0000461465337065,0.9999945267859099,-1.0000035898135453,0.878381905176163,-0.9251170046801872,0.0,-0.021611646503998383,0.5193047032089453,0.10456383593298657,-0.24845441942373236,-1.0,0.0,0.9996296296296298,0.0,0.7976928210506242,1.1850994909763999,-1.0,-0.9990963800986752,-0.782608695652174
914,-1.0,-0.05520749917565393,-0.9612469740679557,-1.0,0.9940703091910201,0.0,-1.0,-0.7142857142857142,1.0000461465337065,0.9999945267859099,-0.7298019140885831,0.878381905176163,-0.9173166926677068,0.0,-0.019971293828173087,0.5200906453246716,0.10525707683419983,-0.2479298587433023,-1.0,0.0,0.9994074074074074,0.0,0.7933072742873484,1.184173993521518,-1.0,-0.9990963800986752,-0.9130434782608696
915,-1.0,-0.057032832446180404,-0.9612469740679557,-1.0,0.991811379359028,0.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.6014086428350918,0.8787298825576331,-0.9173166926677068,0.0,-0.01833094115234779,0.5208765874394885,0.10587329096861153,-0.2459814905017046,-1.0,0.0,0.9995740740740742,0.0,0.907267931483776,1.1813975011568718,-1.0,-0.9990963800986752,-0.9130434782608696
916,-1.0,-0.057032832446180404,-0.9559202788867711,-1.0,0.9935055767330221,0.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.33910096709577064,0.8776859504132224,-0.9157566302652106,0.0,-0.016690588476522494,0.5216625295552149,0.10664355863662611,-0.24328374985949264,-1.0,0.0,0.9997407407407408,0.0,0.909238249594813,1.18047200370199,-1.0,-0.9990963800986752,-0.6086956521739131
917,-1.0,-0.05886994206038665,-0.9506146795280835,-1.0,0.9951997741070171,0.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,-0.0768794468815277,0.878381905176163,-0.9126365054602184,0.0,-0.015050235800697198,0.5224484716700317,0.10672058540342766,-0.2426842519390009,-1.0,0.0,0.9995185185185186,0.0,0.9108272158133912,1.1795465062471078,-1.0,-0.9990963800986752,-1.0
918,-1.0,-0.06070705167459067,-0.9453090801693969,-1.0,0.9949174078780176,0.0,-1.0,-0.857142857142857,1.0000461465337065,0.9999945267859099,0.36657381015629964,0.8787298825576331,-0.9110764430577223,0.0,-0.013409883124871902,0.5232344137857581,0.10725977277103782,-0.24215969125857084,-1.0,0.0,0.9995370370370371,0.0,0.9048527028315374,1.178621008792226,-1.0,-0.9990963800986752,-1.0
919,-1.0,-0.06265014838192418,-0.9400245766332089,-1.0,0.9957645065650143,0.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,0.5609406747413526,0.8832535885167458,-0.9095163806552262,0.0,-0.011769530449046606,0.5240203559014844,0.10733679953783937,-0.24141031885795616,-1.0,0.0,0.9993888888888889,0.0,0.9258270569167695,1.1776955113373437,-1.0,-0.9990963800986752,-1.0
920,-1.0,-0.06452258702717484,-0.9347822647420215,-1.0,0.9946350416490191,0.0,-1.0,-0.8928571428571428,1.0000461465337065,0.9999945267859099,0.5830072586029884,0.8836015658982159,-0.8985959438377535,0.0,-0.01012917777322131,0.5248062980163013,0.10787598690544953,-0.24081082093746486,-1.0,0.0,0.9994814814814815,0.0,0.9246830012393932,1.176770013882462,-1.0,-0.9990963800986752,-1.0
